periode,user,n
3_Bureaucratization,@mzaihann,1
3_Bureaucratization,@nabilaholic11,1
3_Bureaucratization,@nadilavatic_JGJ,1
3_Bureaucratization,@najiholic,1
3_Bureaucratization,@nakulagung,1
3_Bureaucratization,@naldileo,1
3_Bureaucratization,@nandaakkk,1
3_Bureaucratization,@nandagoeltom,1
3_Bureaucratization,@naomisrikandi,1
3_Bureaucratization,@narco_marin,1
3_Bureaucratization,@nasrudin_nur,1
3_Bureaucratization,@nataliachrisd,1
3_Bureaucratization,@ndiikk,1
3_Bureaucratization,@nenyish,1
3_Bureaucratization,@netmediatama,1
3_Bureaucratization,@nfprimandaru,1
3_Bureaucratization,@ngupingers,1
3_Bureaucratization,@nicotokkk,1
3_Bureaucratization,@nine01198,1
3_Bureaucratization,@nisrindt_rina,1
3_Bureaucratization,@nitta_hera,1
3_Bureaucratization,@nkholis29,1
3_Bureaucratization,@noelNDL,1
3_Bureaucratization,@novaldyyohanesL,1
3_Bureaucratization,@novedoofficial,1
3_Bureaucratization,@nowpek,1
3_Bureaucratization,@nuarrivers,1
3_Bureaucratization,@nugibudi,1
3_Bureaucratization,@nursanando,1
3_Bureaucratization,@nurulhadete,1
3_Bureaucratization,@nyunyekrahmawan,1
3_Bureaucratization,@octa_ayahbening,1
3_Bureaucratization,@odhirism,1
3_Bureaucratization,@offa_i,1
3_Bureaucratization,@officialFTNART,1
3_Bureaucratization,@ofie_wahyudi,1
3_Bureaucratization,@okkie_,1
3_Bureaucratization,@oldskatepunk,1
3_Bureaucratization,@ombudsmanjogja,1
3_Bureaucratization,@onecak_,1
3_Bureaucratization,@onez_waw,1
3_Bureaucratization,@onimecookie,1
3_Bureaucratization,@onobs,1
3_Bureaucratization,@opinblues,1
3_Bureaucratization,@outsiderfanbase,1
3_Bureaucratization,@outsiders_yk,1
3_Bureaucratization,@p_hoel,1
3_Bureaucratization,@paidjoeee,1
3_Bureaucratization,@paijoirawan,1
3_Bureaucratization,@pakdjo,1
3_Bureaucratization,@pamityang2an,1
3_Bureaucratization,@pamungkas_yudhy,1
3_Bureaucratization,@patrasio,1
3_Bureaucratization,@paundraaaa,1
3_Bureaucratization,@peecundang,1
3_Bureaucratization,@pembayun75,1
3_Bureaucratization,@penumpang_gelap,1
3_Bureaucratization,@penyot23,1
3_Bureaucratization,@petarungkota,1
3_Bureaucratization,@peybunga,1
3_Bureaucratization,@philipusprast,1
3_Bureaucratization,@phiya_agustin,1
3_Bureaucratization,@pipitananda,1
3_Bureaucratization,@piyul_,1
3_Bureaucratization,@pjpramudhitya,1
3_Bureaucratization,@ponty_farhan,1
3_Bureaucratization,@ppsmb_ugm,1
3_Bureaucratization,@prabowo_ass,1
3_Bureaucratization,@pradhita_,1
3_Bureaucratization,@prahendy,1
3_Bureaucratization,@pram_p7,1
3_Bureaucratization,@pramesvari,1
3_Bureaucratization,@pramwb,1
3_Bureaucratization,@prasadaindra,1
3_Bureaucratization,@primanovsa,1
3_Bureaucratization,@prio_utama,1
3_Bureaucratization,@psmuajy,1
3_Bureaucratization,@putra_arc7,1
3_Bureaucratization,@putri_inti,1
3_Bureaucratization,@putriandian,1
3_Bureaucratization,@putsoph,1
3_Bureaucratization,@puzmiaw,1
3_Bureaucratization,@qntunk_anthem,1
3_Bureaucratization,@r_agusto,1
3_Bureaucratization,@r_moerisons,1
3_Bureaucratization,@r_sism,1
3_Bureaucratization,@raden_penjol,1
3_Bureaucratization,@radenjatu,1
3_Bureaucratization,@radewijaya_rw,1
3_Bureaucratization,@radhimafazi,1
3_Bureaucratization,@rafids_,1
3_Bureaucratization,@rakasaputra66,1
3_Bureaucratization,@ramaalagi,1
3_Bureaucratization,@ramaaruman,1
3_Bureaucratization,@ramadanarsya,1
3_Bureaucratization,@ranu_ramdani,1
3_Bureaucratization,@rasarab,1
3_Bureaucratization,@rasd__amir,1
3_Bureaucratization,@rasyiddinitra,1
3_Bureaucratization,@ratihalrasyid,1
3_Bureaucratization,@reeyanROE,1
3_Bureaucratization,@reginalusi,1
3_Bureaucratization,@rehancuk,1
3_Bureaucratization,@rejeper,1
3_Bureaucratization,@rendipurba313,1
3_Bureaucratization,@retnorshp,1
3_Bureaucratization,@retnowijayaanti,1
3_Bureaucratization,@retsar10,1
3_Bureaucratization,@rezadowank2,1
3_Bureaucratization,@rezaiwaw,1
3_Bureaucratization,@rhmdhina,1
3_Bureaucratization,@riantoimam,1
3_Bureaucratization,@riavictoriaa,1
3_Bureaucratization,@ricardowahyu1,1
3_Bureaucratization,@rickybanardes,1
3_Bureaucratization,@ricoagusss,1
3_Bureaucratization,@ridwan_tyo,1
3_Bureaucratization,@ridwanone01,1
3_Bureaucratization,@ridwanrchmt,1
3_Bureaucratization,@riefzaa21,1
3_Bureaucratization,@rifaybaonk,1
3_Bureaucratization,@rinmamak,1
3_Bureaucratization,@ririsanind,1
3_Bureaucratization,@risa_radjasetia,1
3_Bureaucratization,@riskaakk,1
3_Bureaucratization,@riskanony,1
3_Bureaucratization,@rismaciima,1
3_Bureaucratization,@rizalgf05,1
3_Bureaucratization,@rizalsyn,1
3_Bureaucratization,@rizky_palmer,1
3_Bureaucratization,@rizkyandi48,1
3_Bureaucratization,@rizkynvndr,1
3_Bureaucratization,@robbyafana,1
3_Bureaucratization,@roizro,1
3_Bureaucratization,@rokhim_safarudi,1
3_Bureaucratization,@rolandc57,1
3_Bureaucratization,@romaragain,1
3_Bureaucratization,@romocorner,1
3_Bureaucratization,@rooynaldoo,1
3_Bureaucratization,@roygaring,1
3_Bureaucratization,@roylercoaster,1
3_Bureaucratization,@ruaien,1
3_Bureaucratization,@runiharyo,1
3_Bureaucratization,@ryanalfarabi23,1
3_Bureaucratization,@sahidbarker,1
3_Bureaucratization,@saifiahma,1
3_Bureaucratization,@saintdox13,1
3_Bureaucratization,@saktisekali,1
3_Bureaucratization,@salju_mahameru,1
3_Bureaucratization,@salmanfaridi,1
3_Bureaucratization,@sals_person,1
3_Bureaucratization,@sandydirt1,1
3_Bureaucratization,@sandytrisetya,1
3_Bureaucratization,@santoandes,1
3_Bureaucratization,@santy_subiyanto,1
3_Bureaucratization,@sanyy7,1
3_Bureaucratization,@saputra_jeffry,1
3_Bureaucratization,@satepadang48,1
3_Bureaucratization,@satpolxkeple,1
3_Bureaucratization,@satriodeangelo,1
3_Bureaucratization,@satriosch,1
3_Bureaucratization,@satriyaade,1
3_Bureaucratization,@satuprambanan,1
3_Bureaucratization,@satya_saint,1
3_Bureaucratization,@savirawalsh,1
3_Bureaucratization,@sekitarjateng,1
3_Bureaucratization,@selakkesusu,1
3_Bureaucratization,@selytaolga,1
3_Bureaucratization,@senaajii,1
3_Bureaucratization,@sendipamungkas,1
3_Bureaucratization,@setio96,1
3_Bureaucratization,@shaniajkt48,1
3_Bureaucratization,@shanti_wahyunin,1
3_Bureaucratization,@sharethis,1
3_Bureaucratization,@sheiladaisha,1
3_Bureaucratization,@sherlitak_,1
3_Bureaucratization,@shinjibriansosa,1
3_Bureaucratization,@showimah,1
3_Bureaucratization,@si_ali,1
3_Bureaucratization,@si_wah,1
3_Bureaucratization,@sibirulangit,1
3_Bureaucratization,@siennakatarina,1
3_Bureaucratization,@sigitTWL,1
3_Bureaucratization,@sipatiti,1
3_Bureaucratization,@sisil_jkt48,1
3_Bureaucratization,@siskaafril,1
3_Bureaucratization,@slanky38,1
3_Bureaucratization,@sma9events,1
3_Bureaucratization,@socialpatigeni,1
3_Bureaucratization,@sofyanr,1
3_Bureaucratization,@solohox,1
3_Bureaucratization,@soloposdotcom,1
3_Bureaucratization,@soni_osd,1
3_Bureaucratization,@sonyapandr,1
3_Bureaucratization,@sorotjogja,1
3_Bureaucratization,@srtikaaa_,1
3_Bureaucratization,@stdeev,1
3_Bureaucratization,@stella_scw,1
3_Bureaucratization,@stevenalfarizy,1
3_Bureaucratization,@stevesakurasi,1
3_Bureaucratization,@sumbotinarbuko,1
3_Bureaucratization,@sumekarjati,1
3_Bureaucratization,@sunysetiawan,1
3_Bureaucratization,@suryoadji1,1
3_Bureaucratization,@susantorudi472,1
3_Bureaucratization,@susucoklat48,1
3_Bureaucratization,@svalavi_,1
3_Bureaucratization,@sweethellena,1
3_Bureaucratization,@syadsuwit,1
3_Bureaucratization,@syarief_50658,1
3_Bureaucratization,@tafalah,1
3_Bureaucratization,@tahun90an,1
3_Bureaucratization,@tamitamian,1
3_Bureaucratization,@tanpabatas_,1
3_Bureaucratization,@tatitdharma,1
3_Bureaucratization,@taufikismail,1
3_Bureaucratization,@tauladan,1
3_Bureaucratization,@tedjho378,1
3_Bureaucratization,@tenuntrosoasli,1
3_Bureaucratization,@terry_Husein,1
3_Bureaucratization,@thanksxgiving,1
3_Bureaucratization,@theFatchurR,1
3_Bureaucratization,@theo_dome,1
3_Bureaucratization,@thesupermaryo,1
3_Bureaucratization,@thms_y,1
3_Bureaucratization,@thoriq_malabar,1
3_Bureaucratization,@thyambasmar,1
3_Bureaucratization,@timotiangger,1
3_Bureaucratization,@tio_tiofrangky,1
3_Bureaucratization,@tiwie_eps,1
3_Bureaucratization,@tom_sidq,1
3_Bureaucratization,@tomilutfia,1
3_Bureaucratization,@tomotomtom,1
3_Bureaucratization,@tompoltompol,1
3_Bureaucratization,@toniesto,1
3_Bureaucratization,@tonyyunus,1
3_Bureaucratization,@tpxputra,1
3_Bureaucratization,@tracity_,1
3_Bureaucratization,@travisbarker,1
3_Bureaucratization,@trionoprakoso,1
3_Bureaucratization,@tweetipb,1
3_Bureaucratization,@tweetmiliter,1
3_Bureaucratization,@ugengmubeng,1
3_Bureaucratization,@ujukdanuduk,1
3_Bureaucratization,@umamDesnoize,1
3_Bureaucratization,@umi_kumalasari,1
3_Bureaucratization,@umisbah_,1
3_Bureaucratization,@unisifmyk,1
3_Bureaucratization,@uupaja,1
3_Bureaucratization,@uzanFauzan_,1
3_Bureaucratization,@veevithaa,1
3_Bureaucratization,@vian_arsana,1
3_Bureaucratization,@vidasemito,1
3_Bureaucratization,@vikryartha,1
3_Bureaucratization,@vincanintya,1
3_Bureaucratization,@vinsenthenry,1
3_Bureaucratization,@wahyuThonk,1
3_Bureaucratization,@wahyuseparatis,1
3_Bureaucratization,@wahyusetiyo_,1
3_Bureaucratization,@waltonkate,1
3_Bureaucratization,@wanggihoed,1
3_Bureaucratization,@watespahpoh,1
3_Bureaucratization,@wawan_atmaja,1
3_Bureaucratization,@wawannike,1
3_Bureaucratization,@wednesyuda,1
3_Bureaucratization,@wegikprasetyo,1
3_Bureaucratization,@wenazOfficial,1
3_Bureaucratization,@wenugroho,1
3_Bureaucratization,@weyChansibarani,1
3_Bureaucratization,@wida_prazt,1
3_Bureaucratization,@wideshotmetrotv,1
3_Bureaucratization,@widirfn,1
3_Bureaucratization,@wigawigul,1
3_Bureaucratization,@wijaya_arsana,1
3_Bureaucratization,@wiradhaksinarga,1
3_Bureaucratization,@wisnu_wey,1
3_Bureaucratization,@wisnu_wishe,1
3_Bureaucratization,@wisnuoplokoplok,1
3_Bureaucratization,@wiwid06,1
3_Bureaucratization,@wiwit_heriyanto,1
3_Bureaucratization,@wobalkincai,1
3_Bureaucratization,@xBENJUTx,1
3_Bureaucratization,@xelvisonfirex,1
3_Bureaucratization,@xsyahrezax,1
3_Bureaucratization,@yanie_srikandi,1
3_Bureaucratization,@yanieflatief,1
3_Bureaucratization,@yanti_coce,1
3_Bureaucratization,@yanto_2012,1
3_Bureaucratization,@yanto_sari,1
3_Bureaucratization,@yasmineamrf,1
3_Bureaucratization,@ylmfntk,1
3_Bureaucratization,@yohanesnugraha,1
3_Bureaucratization,@youtube,1
3_Bureaucratization,@yovi_indra,1
3_Bureaucratization,@yowessory,1
3_Bureaucratization,@yudapanjaitan,1
3_Bureaucratization,@yudho_mn,1
3_Bureaucratization,@yulipatrima,1
3_Bureaucratization,@yulius_wisnu,1
3_Bureaucratization,@yvitaaFM,1
3_Bureaucratization,@zackiarfan,1
3_Bureaucratization,@zakkyramadhani,1
3_Bureaucratization,@zanuar_isnawan,1
3_Bureaucratization,@zellaendksr,1
3_Bureaucratization,@zfanisaa,1
3_Bureaucratization,@ziettrie,1
3_Bureaucratization,@zk_ahmad11,1
3_Bureaucratization,@zudaneihza,1
3_Bureaucratization,@zulfakucrut,1
3_Bureaucratization,@zulfannuraziz,1
3_Bureaucratization,@zulfikarsnpr,1
4_Decline,@8Xllpm,1
4_Decline,@9entry_,1
4_Decline,@AM_Kimkim,1
4_Decline,@AchmadKur19,1
4_Decline,@Adam_NFF,1
4_Decline,@AddemXX,1
4_Decline,@AdeIndonesia,1
4_Decline,@AdhietyaSyubidu,1
4_Decline,@AdiTyo_outSIDer,1
4_Decline,@Adi_Hydrant,1
4_Decline,@Aditx_Exquero,1
4_Decline,@AdityaRyan44,1
4_Decline,@AdnanFaishal_,1
4_Decline,@Aguz1976,1
4_Decline,@AldevaroCristop,1
4_Decline,@AnasChabibun,1
4_Decline,@AndjaKMTS,1
4_Decline,@AngkringanBola,1
4_Decline,@AngrySipelebegu,1
4_Decline,@Ann_ciiprutt,1
4_Decline,@AnuNkBuckskint,1
4_Decline,@AriArkus,1
4_Decline,@Arian_ghen,1
4_Decline,@AriandriErvi,1
4_Decline,@AriePethek,1
4_Decline,@ArlinaReswari,1
4_Decline,@AswanRifqi,1
4_Decline,@AzizMuhammad_,1
4_Decline,@B_Widhieyanto,1
4_Decline,@BappenasRI,1
4_Decline,@Befvck,1
4_Decline,@BenkWidhiono,1
4_Decline,@Benny_sapoetra8,1
4_Decline,@Bgz_ovd,1
4_Decline,@Bie_moen53,1
4_Decline,@BintangJayaR,1
4_Decline,@Blogger_Jogja,1
4_Decline,@Bobex2001,1
4_Decline,@Cahyo_BoysSan,1
4_Decline,@CandraWijanarko,1
4_Decline,@CaptainJanaka,1
4_Decline,@CarutiRich,1
4_Decline,@CiptadiKusuma,1
4_Decline,@Crs_tiant,1
4_Decline,@DENDYNISN,1
4_Decline,@DJIBRIELDAY,1
4_Decline,@DanKurowo,1
4_Decline,@DanangAF7,1
4_Decline,@DandiPSB,1
4_Decline,@Danu_YK,1
4_Decline,@DavidNicko,1
4_Decline,@DeBrittoAlumni,1
4_Decline,@Dega_29,1
4_Decline,@Deky_Nugraha,1
4_Decline,@DesivanBismania,1
4_Decline,@DhanyBayuKris,1
4_Decline,@Dhevid_T,1
4_Decline,@DialogJogja,1
4_Decline,@DiarSahudi,1
4_Decline,@DindaKawaii_28,1
4_Decline,@DiviaPutriF,1
4_Decline,@DodikArt97,1
4_Decline,@DodyArifian,1
4_Decline,@Doroteus_DR,1
4_Decline,@Duan_harg,1
4_Decline,@DwiDuek,1
4_Decline,@Dzildzildzil,1
4_Decline,@EHshopYK,1
4_Decline,@EkaBagas24,1
4_Decline,@Eko_11nya,1
4_Decline,@EnvJustice,1
4_Decline,@Ersa_Kurnia,1
4_Decline,@ErsyanaChandra,1
4_Decline,@FajrinMochammad,1
4_Decline,@GKRHayu,1
4_Decline,@GNFI,1
4_Decline,@GianMuzzamir,1
4_Decline,@GrandTjokroYK,1
4_Decline,@Gustavochiesavi,1
4_Decline,@HMTPWK_UGM,1
4_Decline,@HabibNurK,1
4_Decline,@Hadidhajar,1
4_Decline,@HannivRokavanka,1
4_Decline,@Haryadi_Suyuti,1
4_Decline,@Heri_Adityaa,1
4_Decline,@HilmySatriawakn,1
4_Decline,@Ho2Daniago,1
4_Decline,@HwpEvent,1
4_Decline,@IhsanRaafi,1
4_Decline,@Ijulsaja,1
4_Decline,@ImamYKA,1
4_Decline,@Jalu3handoko,1
4_Decline,@Jbx_AngelsWings,1
4_Decline,@JhonoKruezt,1
4_Decline,@JmppkRembang,1
4_Decline,@JogjaBay,1
4_Decline,@JogjaOraDidol,1
4_Decline,@Jogja_Sun,1
4_Decline,@Jogjamedia,1
4_Decline,@KabarGunkid,1
4_Decline,@KemenPU,1
4_Decline,@KhamimCungkring,1
4_Decline,@KrismawanAji,1
4_Decline,@Laduni_Sadja,1
4_Decline,@Ladyshila23,1
4_Decline,@LanangMbarep21,1
4_Decline,@Latief_osd21,1
4_Decline,@LuhurBw,1
4_Decline,@LukyAntoryo,1
4_Decline,@MAPCornerUGM,1
4_Decline,@MIsezJogja,1
4_Decline,@MafiaWasit,1
4_Decline,@MaulanaCLY,1
4_Decline,@MazKobiz_YK,1
4_Decline,@MediaRakyat,1
4_Decline,@MentionSatu,1
4_Decline,@Monztervix,1
4_Decline,@MortinoFebrian,1
4_Decline,@Muchlisetiawan,1
4_Decline,@NajwaShihab,1
4_Decline,@Nandammn,1
4_Decline,@NetYogyakarta,1
4_Decline,@NondianaSantoso,1
4_Decline,@Nophita4,1
4_Decline,@NovaBilly_,1
4_Decline,@NovaOsdYk,1
4_Decline,@NovanCaptJack,1
4_Decline,@Novannurrosyid,1
4_Decline,@Noviaamirara,1
4_Decline,@OIrawan95,1
4_Decline,@Obbi__,1
4_Decline,@Ophyx,1
4_Decline,@Otulass,1
4_Decline,@OxenFreeYK,1
4_Decline,@PPMI_YK,1
4_Decline,@PSEKP_UGM,1
4_Decline,@PanjiBagusW,1
4_Decline,@PasirMuntilan,1
4_Decline,@PemkotJogja,1
4_Decline,@Perdanakusuma13,1
4_Decline,@PlazaAmbarrukmo,1
4_Decline,@Poetradewaa,1
4_Decline,@PorxPatub,1
4_Decline,@Pradah_AS,1
4_Decline,@PranotoK,1
4_Decline,@ProvinsiDIY,1
4_Decline,@PusatAbsensi,1
4_Decline,@Putraa___,1
4_Decline,@PutriSetia_N,1
4_Decline,@QuickEvent,1
4_Decline,@RPurwadi,1
4_Decline,@RRW_Rockabilly,1
4_Decline,@RadioElshinta,1
4_Decline,@RagilNKRI,1
4_Decline,@Rahmatpambudi98,1
4_Decline,@RakosaFeMale,1
4_Decline,@RandyyBoyd,1
4_Decline,@RapplerID,1
4_Decline,@Rehan_dnc,1
4_Decline,@Renato_KKDARE,1
4_Decline,@RendiLustanto,1
4_Decline,@RifkaSF,1
4_Decline,@Right2CityGP,1
4_Decline,@Rio_Ramabaskara,1
4_Decline,@Rizkiey_,1
4_Decline,@RonaldAndretti,1
4_Decline,@Ronamentari,1
4_Decline,@RonySofyan2,1
4_Decline,@RuLLyisMe,1
4_Decline,@RumbleRoyaleYK,1
4_Decline,@S__G__P,1
4_Decline,@Saifur_Rizqi,1
4_Decline,@SangSudra,1
4_Decline,@SatriaJoo,1
4_Decline,@SetyaAB,1
4_Decline,@ShidQ_,1
4_Decline,@Singgih_bogeL,1
4_Decline,@Snusa_institute,1
4_Decline,@Sontoloyoooo,1
4_Decline,@Sugeng_Muda,1
4_Decline,@SuryaIsmeth,1
4_Decline,@SyariefN,1
4_Decline,@Tazuz17,1
4_Decline,@Teguh_es,1
4_Decline,@Teyenk_CRSN,1
4_Decline,@TholeRon,1
4_Decline,@Thoriqdezet,1
4_Decline,@TitokHariyanto,1
4_Decline,@ToginGidas,1
4_Decline,@TrahLuput,1
4_Decline,@TwitterID,1
4_Decline,@UIIYogyakarta,1
4_Decline,@Valensurbakti,1
4_Decline,@Vallen_STRX,1
4_Decline,@Vidindri,1
4_Decline,@VikkyFirman,1
4_Decline,@Viky_SK8PUNK,1
4_Decline,@Vinda_Fitriana,1
4_Decline,@WALHIBali,1
4_Decline,@WNugraha__,1
4_Decline,@WachyuAditya,1
4_Decline,@Wasno_Dulkamdi,1
4_Decline,@Wawan_ID_,1
4_Decline,@Widhikirana,1
4_Decline,@Wikanyogi,1
4_Decline,@YFCCYogya,1
4_Decline,@YKurniawatii,1
4_Decline,@YogyakartaCrew,1
4_Decline,@Yohanes_Febrii,1
4_Decline,@Yudhi_Top,1
4_Decline,@Zalitex_Snex,1
4_Decline,@Zarkasih97,1
4_Decline,@_akhta_,1
4_Decline,@_gemahripah,1
4_Decline,@abi_massa,1
4_Decline,@absurdnymous,1
4_Decline,@adiwinengku,1
4_Decline,@adrian_ws02,1
4_Decline,@agengLarasati,1
4_Decline,@aghacelesta,1
4_Decline,@agnesta_ayu,1
4_Decline,@agungkuusuma,1
4_Decline,@ahmadputra_arif,1
4_Decline,@ahmdmolana,1
4_Decline,@ajip949,1
4_Decline,@ajitpakeD,1
4_Decline,@ajiyogya,1
4_Decline,@akarpijar,1
4_Decline,@akromulhakim_,1
4_Decline,@albert_na,1
4_Decline,@albindra,1
4_Decline,@aldiwidiyanto45,1
4_Decline,@alfdjones,1
4_Decline,@alfinniami,1
4_Decline,@ambar958,1
4_Decline,@amirachmawati,1
4_Decline,@anamufly,1
4_Decline,@anangsaptoto,1
4_Decline,@anangzakaria,1
4_Decline,@anasir,1
4_Decline,@andiirawa_N,1
4_Decline,@andiirfanto,1
4_Decline,@andshf,1
4_Decline,@aninditachi,1
4_Decline,@antagonisiyah,1
4_Decline,@antolele,1
4_Decline,@apartemenuttara,1
4_Decline,@apoy_52,1
4_Decline,@aprilianks,1
4_Decline,@area_jogja,1
4_Decline,@arfiantrefo,1
4_Decline,@arief_budz,1
4_Decline,@arieparikesit,1
4_Decline,@arifabduh,1
4_Decline,@arifwinando,1
4_Decline,@aryananta_anang,1
4_Decline,@aryofatboy,1
4_Decline,@astrilest,1
4_Decline,@awskt,1
4_Decline,@ayakarta,1
4_Decline,@baliekarock,1
4_Decline,@bang_pok,1
4_Decline,@bangardi,1
4_Decline,@bangsarli,1
4_Decline,@batusaphir,1
4_Decline,@benedikta_song,1
4_Decline,@benzbara_,1
4_Decline,@bhektibes,1
4_Decline,@bocahe_lurah,1
4_Decline,@boedidharma,1
4_Decline,@bozhox,1
4_Decline,@bubukmilo,1
4_Decline,@budhyy_s,1
4_Decline,@burhanzabdeelah,1
4_Decline,@cangkemepride,1
4_Decline,@ceiciliamoy_,1
4_Decline,@celvinzovi,1
4_Decline,@chasandraf,1
4_Decline,@choasansan,1
4_Decline,@christhoperBB,1
4_Decline,@cinemaxxtheater,1
4_Decline,@cintiabella8891,1
4_Decline,@cnnindonesia,1
4_Decline,@co,1
4_Decline,@d_satrianto,1
4_Decline,@decibeljunkie,1
4_Decline,@deckyiskandar66,1
4_Decline,@dedeprakasa,1
4_Decline,@dekallan,1
4_Decline,@dekiiik2_,1
4_Decline,@demityang2an,1
4_Decline,@dendaomnivora,1
4_Decline,@dethie_turpyn,1
4_Decline,@dhanijuliantono,1
4_Decline,@dhenseptiawan,1
4_Decline,@diajeng_budi,1
4_Decline,@diananaaaaa,1
4_Decline,@dik_erwin,1
4_Decline,@dimskp,1
4_Decline,@dinovaurus,1
4_Decline,@docilmarkocil,1
4_Decline,@dwipramusito1,1
4_Decline,@dyahrindasari,1
4_Decline,@eddy_citra,1
4_Decline,@edi_sumiarjo,1
4_Decline,@edoxedo,1
4_Decline,@eka_milan,1
4_Decline,@elvis_judit,1
4_Decline,@erlitaNS,1
4_Decline,@ernawithyou,1
4_Decline,@erwin_akhsan,1
4_Decline,@et_tjah,1
4_Decline,@ethomarezca,1
4_Decline,@fadelsidiq88,1
4_Decline,@fafarambuanarki,1
4_Decline,@faizalfaqrii,1
4_Decline,@fakultasarsitekturUGM,1
4_Decline,@fandiryan,1
4_Decline,@faridroz,1
4_Decline,@feb_ugm,1
4_Decline,@fendiyunanto,1
4_Decline,@findyourglory_,1
4_Decline,@firmandicky25,1
4_Decline,@fmnoor,1
4_Decline,@fornjt,1
4_Decline,@gatotsaptadi,1
4_Decline,@gawotz,1
4_Decline,@genjas,1
4_Decline,@gepenx77,1
4_Decline,@gerryrreg_,1
4_Decline,@gisetra,1
4_Decline,@greatprasetya,1
4_Decline,@habibfahadA,1
4_Decline,@hafiznurekwanto,1
4_Decline,@haloprada,1
4_Decline,@happynurW,1
4_Decline,@hariankompas,1
4_Decline,@harisrachman12,1
4_Decline,@harzd,1
4_Decline,@havinhell,1
4_Decline,@helly_kkk,1
4_Decline,@hendrap_15,1
4_Decline,@hendrikafrizal,1
4_Decline,@heru_rahmadhi,1
4_Decline,@heruyaheru,1
4_Decline,@hwpevent,1
4_Decline,@i_ibadul,1
4_Decline,@ialnsinatra,1
4_Decline,@ican29_,1
4_Decline,@id,1
4_Decline,@idhasaras,1
4_Decline,@ikhsanpmngks_,1
4_Decline,@ilhamakbar25,1
4_Decline,@ina_florencys,1
4_Decline,@indrastywn,1
4_Decline,@ini_jateng,1
4_Decline,@ink,1
4_Decline,@ink13_official,1
4_Decline,@ireyogya,1
4_Decline,@irfhansp_,1
4_Decline,@irzabelle,1
4_Decline,@iyanz_mks,1
4_Decline,@iyzulyuliant,1
4_Decline,@jakartalads,1
4_Decline,@jala_prt,1
4_Decline,@jalaprt,1
4_Decline,@jalinmerapi,1
4_Decline,@jats_77,1
4_Decline,@jelajahbantul,1
4_Decline,@jengsri_ss,1
4_Decline,@jogja_ojolali,1
4_Decline,@joint2017,1
4_Decline,@jokopujakesuma,1
4_Decline,@jrinx_sid,1
4_Decline,@junita97679784,1
4_Decline,@jzrychsn,1
4_Decline,@kanal_KPK,1
4_Decline,@karinsoerja,1
4_Decline,@katadochi,1
4_Decline,@kecilroby_,1
4_Decline,@kelakuan,1
4_Decline,@kerisstian,1
4_Decline,@kikiahmadrifai,1
4_Decline,@kisfmjakarta,1
4_Decline,@kkthegreen,1
4_Decline,@kljjogja,1
4_Decline,@komboriszm,1
4_Decline,@komnasham,1
4_Decline,@korantempo,1
4_Decline,@kotanyamanusia,1
4_Decline,@koyepe,1
4_Decline,@krjogjadotcom,1
4_Decline,@kusummadew,1
4_Decline,@lalinjogja,1
4_Decline,@limanusa16,1
4_Decline,@liputan6dotcom,1
4_Decline,@lotim_osd,1
4_Decline,@luluk1948,1
4_Decline,@mahendra_005,1
4_Decline,@majellandoe,1
4_Decline,@maman1965,1
4_Decline,@maratrishel,1
4_Decline,@mardiasih,1
4_Decline,@marul_m,1
4_Decline,@marvinkristian_,1
4_Decline,@maulanar_firman,1
4_Decline,@mekoNaga,1
4_Decline,@merdekadotcom,1
4_Decline,@mfandisaputra,1
4_Decline,@moddiealdieano,1
4_Decline,@momodanparabiru,1
4_Decline,@mongabayid,1
4_Decline,@moshpito,1
4_Decline,@msubhanalir,1
4_Decline,@muhamad2598,1
4_Decline,@muhammad,1
4_Decline,@muniier,1
4_Decline,@musikRH,1
4_Decline,@nabil,1
4_Decline,@nabileee_,1
4_Decline,@nadz_sinatra,1
4_Decline,@nanduto,1
4_Decline,@naufaldaa,1
4_Decline,@nety_rusi,1
4_Decline,@netyogya,1
4_Decline,@nofaristanto,1
4_Decline,@noskaloSky,1
4_Decline,@noviadianita,1
4_Decline,@nukiputra4,1
4_Decline,@ocke_rock,1
4_Decline,@officialFTNART,1
